path,folder,filename,size_mb,reviewed_label,angle,include,notes,olympic_gate_label,source_id,split,content_sha256,duplicate_count,canonical_content_sha256,total_frames,pose_frames,pose_ratio,frame_count,overhead_ratio,first_overhead_pct,last_overhead_pct,overhead_span_pct,overhead_transition_count,min_knee_time_pct,min_hip_time_pct,max_wrist_motion,mean_wrist_motion,max_hip_motion,mean_hip_motion,knee_angle_bin_00,knee_angle_bin_01,knee_angle_bin_02,knee_angle_bin_03,knee_angle_bin_04,knee_angle_bin_05,knee_angle_bin_06,knee_angle_bin_07,knee_angle_bin_08,knee_angle_bin_09,hip_angle_bin_00,hip_angle_bin_01,hip_angle_bin_02,hip_angle_bin_03,hip_angle_bin_04,hip_angle_bin_05,hip_angle_bin_06,hip_angle_bin_07,hip_angle_bin_08,hip_angle_bin_09,elbow_angle_bin_00,elbow_angle_bin_01,elbow_angle_bin_02,elbow_angle_bin_03,elbow_angle_bin_04,elbow_angle_bin_05,elbow_angle_bin_06,elbow_angle_bin_07,elbow_angle_bin_08,elbow_angle_bin_09,torso_angle_bin_00,torso_angle_bin_01,torso_angle_bin_02,torso_angle_bin_03,torso_angle_bin_04,torso_angle_bin_05,torso_angle_bin_06,torso_angle_bin_07,torso_angle_bin_08,torso_angle_bin_09,wrist_y_bin_00,wrist_y_bin_01,wrist_y_bin_02,wrist_y_bin_03,wrist_y_bin_04,wrist_y_bin_05,wrist_y_bin_06,wrist_y_bin_07,wrist_y_bin_08,wrist_y_bin_09,shoulder_y_bin_00,shoulder_y_bin_01,shoulder_y_bin_02,shoulder_y_bin_03,shoulder_y_bin_04,shoulder_y_bin_05,shoulder_y_bin_06,shoulder_y_bin_07,shoulder_y_bin_08,shoulder_y_bin_09,hip_y_bin_00,hip_y_bin_01,hip_y_bin_02,hip_y_bin_03,hip_y_bin_04,hip_y_bin_05,hip_y_bin_06,hip_y_bin_07,hip_y_bin_08,hip_y_bin_09,wrist_shoulder_distance_bin_00,wrist_shoulder_distance_bin_01,wrist_shoulder_distance_bin_02,wrist_shoulder_distance_bin_03,wrist_shoulder_distance_bin_04,wrist_shoulder_distance_bin_05,wrist_shoulder_distance_bin_06,wrist_shoulder_distance_bin_07,wrist_shoulder_distance_bin_08,wrist_shoulder_distance_bin_09,overhead_ratio_bin_00,overhead_ratio_bin_01,overhead_ratio_bin_02,overhead_ratio_bin_03,overhead_ratio_bin_04,overhead_ratio_bin_05,overhead_ratio_bin_06,overhead_ratio_bin_07,overhead_ratio_bin_08,overhead_ratio_bin_09,overhead_head_ratio,overhead_tail_ratio,max_overhead_run_pct,overhead_run_count,knee_at_first_overhead,hip_at_first_overhead,first_overhead_minus_min_knee_pct,first_overhead_minus_min_hip_pct,max_upward_wrist_velocity_pct,max_upward_hip_velocity_pct,wrist_hip_upward_peak_delay_pct,pre_overhead_knee_range,post_overhead_knee_range,pre_overhead_hip_range,post_overhead_hip_range,deep_knee_dip_count,deep_hip_dip_count
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0009.mp4,clean,clean_from_cj_0009.mp4,0.16,clean,,yes,,olympic,clean_sha_624c00d8eafd2d9e,train,624c00d8eafd2d9e4cf04417930b1100b4c796bd330c4a1b66375f5e22dbc713,2.0,624c00d8eafd2d9e4cf04417930b1100b4c796bd330c4a1b66375f5e22dbc713,125,114,0.912,114.0,0.2017543911933899,0.4601770043373108,1.0,0.5438596606254578,7.0,0.5398229956626892,0.5398229956626892,0.04839223623275757,0.008254789747297764,0.04848963022232056,0.004204708617180586,78.66439819335938,83.92305755615234,89.79082489013672,144.4895782470703,138.13479614257812,54.92510986328125,49.54573059082031,163.53126525878906,176.13966369628906,173.79603576660156,107.76481628417969,91.03526306152344,111.3938980102539,145.1716766357422,126.37174224853516,38.24055480957031,28.9622802734375,156.89083862304688,167.08935546875,165.81546020507812,168.94186401367188,160.92156982421875,141.75868225097656,171.91177368164062,117.96800994873047,148.6055908203125,151.77610778808594,124.29680633544922,97.7395248413086,81.14788055419922,18.557518005371094,4.055997848510742,2.834362030029297,2.3144612312316895,1.1564106941223145,3.386054039001465,5.604767799377441,1.07988703250885,0.6867215037345886,0.8701993823051453,0.5729799866676331,0.5759094953536987,0.5567500591278076,0.5232236981391907,0.5096490383148193,0.6163066625595093,0.631702184677124,0.5803900361061096,0.5089654922485352,0.4813345670700073,0.49431172013282776,0.49647700786590576,0.4813317358493805,0.43878892064094543,0.4727441370487213,0.5518189072608948,0.5573675632476807,0.544218122959137,0.5141882300376892,0.49981454014778137,0.5495169162750244,0.5636091828346252,0.5465395450592041,0.5226709842681885,0.5753075480461121,0.6142780780792236,0.603293776512146,0.6324207186698914,0.624126672744751,0.6149159073829651,0.07874008268117905,0.07965344935655594,0.07551462203264236,0.08504973351955414,0.04101555421948433,0.06466364860534668,0.07549799233675003,0.03738176450133324,0.011256118305027485,0.022431781515479088,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,0.0833333358168602,0.8181818127632141,1.0,0.0,0.9130434989929199,0.1666666716337204,4.0,121.37150573730469,105.48226928710938,-0.0796460211277008,-0.0796460211277008,0.6517857313156128,0.6517857313156128,0.0,157.02542114257812,177.22897338867188,100.51617431640625,161.7227783203125,4.0,4.0
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0084.mp4,clean,clean_from_cj_0084.mp4,0.13,clean,,yes,,olympic,clean_sha_f79539f1f60fea5e,dev,f79539f1f60fea5ef73eb32bad2f4db4cbb5f3a2da07e5a0911c4162864aee81,1.0,f79539f1f60fea5ef73eb32bad2f4db4cbb5f3a2da07e5a0911c4162864aee81,93,93,1.0,93.0,0.5806451439857483,0.3586956560611725,1.0,0.6451612710952759,11.0,0.489130437374115,0.5869565010070801,0.056205689907073975,0.00780836958438158,0.05072987079620361,0.006378184072673321,132.017578125,149.48817443847656,162.3839874267578,118.7112808227539,56.420997619628906,62.02580261230469,98.34132385253906,137.04217529296875,176.3914794921875,178.87147521972656,118.59011840820312,132.3594970703125,154.0238494873047,128.3360595703125,78.56783294677734,63.8636474609375,86.94337463378906,134.88877868652344,165.52748107910156,168.89498901367188,177.36927795410156,178.73471069335938,163.47042846679688,92.946044921875,129.19171142578125,33.41495895385742,37.62018585205078,60.57810974121094,100.73741912841797,153.2301483154297,6.076791763305664,7.705203533172607,4.549213886260986,2.6269283294677734,0.9952782392501831,3.0537428855895996,5.479241847991943,1.9907686710357666,0.39151015877723694,0.33588454127311707,0.831986129283905,0.798084020614624,0.6448520421981812,0.5739168524742126,0.6556136012077332,0.656548023223877,0.6167597770690918,0.5270349979400635,0.4668588638305664,0.464864581823349,0.6577125787734985,0.6156588792800903,0.4966725707054138,0.5440045595169067,0.6629122495651245,0.6606141328811646,0.6182820796966553,0.5381345152854919,0.48681938648223877,0.4893016219139099,0.7448587417602539,0.7056502103805542,0.6356661319732666,0.7029186487197876,0.8073828220367432,0.8029729723930359,0.7634036540985107,0.6965548992156982,0.6480419039726257,0.653398871421814,0.17428602278232574,0.18245679140090942,0.14873766899108887,0.04594273120164871,0.03636075556278229,0.018816813826560974,0.017762187868356705,0.01954091340303421,0.0357402041554451,0.05397946760058403,0.0,0.0,0.0,0.4000000059604645,1.0,0.7777777910232544,0.699999988079071,0.8888888955116272,1.0,1.0,0.0,1.0,0.29032257199287415,6.0,95.79995727539062,106.94666290283203,-0.1304347813129425,-0.22826087474822998,0.16483516991138458,0.16483516991138458,0.0,76.11318969726562,132.63833618164062,59.87451934814453,122.47008514404297,2.0,2.0
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0117.mp4,clean,clean_from_cj_0117.mp4,0.12,clean,,yes,,olympic,clean_sha_fa79cf8aa392e18d,train,fa79cf8aa392e18ddaef264e244b52a39b41917765b45c2a554cc906bfac5e12,1.0,fa79cf8aa392e18ddaef264e244b52a39b41917765b45c2a554cc906bfac5e12,115,115,1.0,115.0,0.3478260934352875,0.4736842215061188,1.0,0.530434787273407,13.0,0.6140350699424744,0.5350877046585083,0.03680822253227234,0.008746586740016937,0.07379060983657837,0.007582312915474176,134.40736389160156,130.44459533691406,136.0447540283203,176.9117431640625,173.41351318359375,62.3675422668457,76.0138931274414,153.7193145751953,169.7973175048828,173.2731475830078,121.21442413330078,118.82396697998047,130.50624084472656,176.47161865234375,171.54925537109375,61.77299499511719,93.36459350585938,166.23489379882812,168.62596130371094,171.7020721435547,174.62794494628906,171.26068115234375,172.36585998535156,166.77859497070312,105.66513061523438,51.18917465209961,47.552268981933594,80.24019622802734,107.45508575439453,118.599609375,54.64877700805664,44.22481155395508,20.386646270751953,10.87956714630127,2.303889036178589,0.9762349128723145,3.8110196590423584,3.5546514987945557,0.8550148010253906,0.7162876129150391,0.6497881412506104,0.639385998249054,0.628941535949707,0.5420637130737305,0.4360335171222687,0.5725573897361755,0.5137474536895752,0.4224386513233185,0.31039997935295105,0.3092569410800934,0.43518778681755066,0.4417361915111542,0.43245458602905273,0.3490511476993561,0.3457224667072296,0.5723710656166077,0.5154454708099365,0.42351219058036804,0.32125595211982727,0.32428231835365295,0.47649189829826355,0.5059547424316406,0.5454000234603882,0.4954085052013397,0.5400261878967285,0.7423103451728821,0.6850921511650085,0.6104959845542908,0.5208593010902405,0.5202141404151917,0.21482495963573456,0.19782190024852753,0.19666145741939545,0.19325177371501923,0.09396002441644669,0.048061553388834,0.03126019239425659,0.021979233250021935,0.021727081388235092,0.02119063027203083,0.0,0.0,0.0,0.0,0.09090909361839294,0.3333333432674408,0.4545454680919647,0.5833333134651184,1.0,1.0,0.0,1.0,0.260869562625885,7.0,176.63304138183594,164.38705444335938,-0.14035087823867798,-0.061403509229421616,0.4247787594795227,0.6194690465927124,-0.1946902722120285,75.17211151123047,176.48025512695312,77.49695587158203,177.0769500732422,3.0,3.0
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0144.mp4,clean,clean_from_cj_0144.mp4,0.13,clean,,yes,,olympic,clean_sha_d2013fdd9120c7df,train,d2013fdd9120c7df320316adbcee519931556f8c3c49faf136af69f21b24930f,1.0,d2013fdd9120c7df320316adbcee519931556f8c3c49faf136af69f21b24930f,110,110,1.0,110.0,0.6181818246841431,0.35779815912246704,1.0,0.6454545259475708,7.0,0.4220183491706848,0.4220183491706848,0.047608375549316406,0.007449960336089134,0.11725395917892456,0.008437390439212322,140.11497497558594,165.44322204589844,169.9449462890625,108.55535125732422,51.21339416503906,118.24276733398438,124.8449935913086,145.54855346679688,168.36737060546875,176.8773193359375,130.76455688476562,149.58827209472656,163.33062744140625,111.27342987060547,58.04776382446289,112.19013214111328,116.40580749511719,132.22085571289062,159.99534606933594,168.22695922851562,170.9776153564453,174.75144958496094,171.1043243408203,77.08346557617188,24.968029022216797,18.76615333557129,16.05733299255371,15.084314346313477,20.33905792236328,22.097137451171875,0.5246401429176331,1.0399258136749268,0.792732834815979,0.4943965971469879,0.6036478877067566,4.838973522186279,7.505092144012451,6.104628086090088,1.4341076612472534,1.0286681652069092,0.6475217938423157,0.5987362265586853,0.499470055103302,0.46290552616119385,0.5771490335464478,0.48688438534736633,0.43735405802726746,0.3713088035583496,0.2500244677066803,0.23223818838596344,0.41182491183280945,0.3609876334667206,0.26519691944122314,0.40472733974456787,0.5894742608070374,0.4884165823459625,0.441548228263855,0.37523993849754333,0.27253174781799316,0.2552398443222046,0.5203835368156433,0.46737223863601685,0.4446203112602234,0.6333065629005432,0.7933390140533447,0.6817542314529419,0.6372063755989075,0.5791569352149963,0.49879902601242065,0.4934035539627075,0.2357051968574524,0.23780177533626556,0.23441310226917267,0.07172223925590515,0.012560520321130753,0.002530366415157914,0.005975763313472271,0.008722931146621704,0.022756727412343025,0.023099899291992188,0.0,0.0,0.0,0.4545454680919647,1.0,0.7272727489471436,1.0,1.0,1.0,1.0,0.0,1.0,0.4000000059604645,4.0,91.0208740234375,95.41631317138672,-0.06422018259763718,-0.06422018259763718,0.8333333134651184,0.4722222089767456,0.3611111044883728,80.52691650390625,141.77267456054688,71.3813705444336,126.51383972167969,2.0,3.0
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0220.mp4,clean,clean_from_cj_0220.mp4,0.16,clean,,yes,,olympic,clean_sha_9d430da8ae1e75d6,train,9d430da8ae1e75d6695cef9dfa635fe55fee373ea33c07b168ecb5636bd897ee,1.0,9d430da8ae1e75d6695cef9dfa635fe55fee373ea33c07b168ecb5636bd897ee,123,73,0.5934959349593496,73.0,0.5479452013969421,0.0,1.0,1.0,10.0,0.1111111119389534,0.0,0.22710466384887695,0.010043912567198277,0.15815749764442444,0.007489371579140425,72.19319152832031,69.13468933105469,126.49879455566406,162.87655639648438,160.1440887451172,171.170654296875,172.30987548828125,172.7643585205078,178.121826171875,168.88629150390625,23.923587799072266,44.85501480102539,124.44171142578125,165.54074096679688,162.981689453125,169.4290771484375,169.9534149169922,175.28738403320312,173.05398559570312,175.025390625,128.29026794433594,128.3734130859375,111.22040557861328,51.25290298461914,98.70136260986328,98.42597198486328,96.90995788574219,98.35121154785156,97.7551498413086,113.96992492675781,79.49512481689453,76.2598648071289,75.29985809326172,71.51412200927734,61.671504974365234,0.7189520001411438,1.1147618293762207,0.4358493983745575,0.4554687440395355,0.658187747001648,0.5723461508750916,0.5235759615898132,0.5203961133956909,0.575190007686615,0.5127723813056946,0.3329731523990631,0.335316002368927,0.3420504033565521,0.35053226351737976,0.33649250864982605,0.5893000364303589,0.5828595757484436,0.5959571003913879,0.609296441078186,0.5755044221878052,0.3296983540058136,0.32894593477249146,0.32967808842658997,0.3322588801383972,0.33141136169433594,0.6119667291641235,0.6118419766426086,0.6259211301803589,0.6442528963088989,0.6288555264472961,0.4968926012516022,0.49865931272506714,0.4975441098213196,0.4997425675392151,0.5040380954742432,0.04650251939892769,0.06571607291698456,0.08492034673690796,0.042369768023490906,0.07632533460855484,0.05120694264769554,0.04126662760972977,0.039002515375614166,0.04687229543924332,0.049537576735019684,0.7142857313156128,1.0,1.0,1.0,1.0,0.4285714328289032,0.125,0.0,0.0,0.25,0.8666666746139526,0.13333334028720856,0.4109589159488678,6.0,61.76862335205078,8.74779987335205,-0.1111111119389534,0.0,0.47887325286865234,0.47887325286865234,0.0,0.0,125.00804138183594,0.0,169.20541381835938,1.0,1.0
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0113.mp4,clean,clean_from_cj_0113.mp4,0.04,clean,,yes,,olympic,clean_sha_ad05499c6bf60de5,train,ad05499c6bf60de55e4cae9ecad15b66c5f4e7ce8356e8f1fe1b95c2e78eb955,1.0,ad05499c6bf60de55e4cae9ecad15b66c5f4e7ce8356e8f1fe1b95c2e78eb955,63,60,0.9523809523809523,60.0,0.0833333358168602,0.0,1.0,1.0,4.0,0.033898305147886276,0.6610169410705566,0.14186829328536987,0.019981645047664642,0.04397428035736084,0.009512197226285934,134.17384338378906,136.04730224609375,156.5084686279297,121.13763427734375,94.21028900146484,105.56143188476562,94.75244140625,97.44501495361328,118.2398452758789,142.5474090576172,122.42505645751953,123.94136810302734,162.27894592285156,149.721923828125,121.99407958984375,111.9336166381836,86.4581527709961,105.13434600830078,138.736083984375,158.44102478027344,168.6573486328125,164.3129119873047,150.8630828857422,150.24232482910156,99.16144561767578,104.0220718383789,83.23665618896484,136.31333923339844,151.04412841796875,118.09329223632812,76.92769622802734,26.705759048461914,4.43905782699585,1.3419194221496582,1.7314071655273438,3.99931263923645,6.701261043548584,6.97048807144165,4.822712421417236,1.6965252161026,0.5855157971382141,0.5255887508392334,0.4285646975040436,0.5002322793006897,0.5190579891204834,0.589374840259552,0.5739636421203613,0.5142934322357178,0.5125324726104736,0.4262191355228424,0.4942973554134369,0.3780798614025116,0.32022854685783386,0.421408087015152,0.4804801940917969,0.52101731300354,0.5229392647743225,0.4587028920650482,0.4301629066467285,0.3659939467906952,0.5350707173347473,0.503940761089325,0.4698443114757538,0.571345329284668,0.6186620593070984,0.6609671115875244,0.6616950631141663,0.6163551807403564,0.5648139715194702,0.529010534286499,0.1170361340045929,0.14839135110378265,0.11435426026582718,0.08469144254922867,0.05181322619318962,0.07149433344602585,0.05538986995816231,0.06114979460835457,0.09051606804132462,0.07956195622682571,0.3333333432674408,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,0.3333333432674408,0.1666666716337204,0.1666666716337204,0.03333333507180214,3.0,152.74476623535156,140.6295928955078,-0.033898305147886276,-0.6610169410705566,0.982758641242981,0.2068965584039688,0.7758620977401733,0.0,125.47085571289062,0.0,117.50555419921875,3.0,3.0
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0068.mp4,clean,clean_from_cj_0068.mp4,0.09,clean,,yes,,olympic,clean_sha_37fce67b65d5d955,dev,37fce67b65d5d9555c6aa0b86f0f14a60324abaecb2d645468d4b34915298590,1.0,37fce67b65d5d9555c6aa0b86f0f14a60324abaecb2d645468d4b34915298590,66,66,1.0,66.0,0.5151515007019043,0.35384616255760193,0.9384615421295166,0.5909090638160706,8.0,0.0,0.0,0.07677304744720459,0.007171578239649534,0.04851090908050537,0.005606889724731445,109.74950408935547,165.8784637451172,171.5030975341797,136.82948303222656,157.944580078125,174.3048858642578,177.44203186035156,176.9245147705078,177.11135864257812,178.7715301513672,85.00868225097656,143.09239196777344,159.69168090820312,169.5059051513672,174.73855590820312,173.310302734375,176.2088623046875,171.8873291015625,172.87498474121094,174.85791015625,170.11402893066406,169.22695922851562,114.1759033203125,68.38719940185547,32.384674072265625,31.154386520385742,36.76618576049805,33.197227478027344,29.03228759765625,32.619606018066406,12.916386604309082,12.652007102966309,3.498152017593384,1.6024104356765747,2.0999085903167725,1.3840746879577637,1.1022435426712036,0.500015914440155,1.6883115768432617,2.1024584770202637,0.8152555823326111,0.7323809862136841,0.6026365160942078,0.5581895112991333,0.5754981637001038,0.5174260139465332,0.49977895617485046,0.5035937428474426,0.4919649660587311,0.4909326732158661,0.6523887515068054,0.597378671169281,0.5133707523345947,0.5499431490898132,0.5730260014533997,0.5299541354179382,0.5066773295402527,0.5089574456214905,0.49364805221557617,0.49133405089378357,0.7334192395210266,0.6588948369026184,0.6303775906562805,0.6888003349304199,0.7087483406066895,0.6640501618385315,0.640860378742218,0.6458424925804138,0.6350935101509094,0.6320897936820984,0.16313214600086212,0.13624969124794006,0.08939141035079956,0.028832389041781425,0.0076970127411186695,0.014036518521606922,0.009457854554057121,0.006707316730171442,0.004557060543447733,0.007263525389134884,0.0,0.0,0.0,0.4285714328289032,0.4285714328289032,1.0,1.0,1.0,0.8571428656578064,0.4285714328289032,0.0,0.6153846383094788,0.3030303120613098,4.0,125.37451934814453,173.47792053222656,0.35384616255760193,0.35384616255760193,0.15625,0.078125,0.078125,130.7948760986328,74.26346588134766,143.80438232421875,8.707733154296875,1.0,0.0
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0104.mp4,clean,clean_from_cj_0104.mp4,0.12,clean,,yes,,olympic,clean_sha_bf2b633684004f85,test,bf2b633684004f85e308cd1e0e56fc4b9e3ec20e0327de4542a45c707aecbea7,1.0,bf2b633684004f85e308cd1e0e56fc4b9e3ec20e0327de4542a45c707aecbea7,63,58,0.9206349206349206,58.0,0.5862069129943848,0.42105263471603394,1.0,0.5862069129943848,1.0,0.5438596606254578,0.0,0.12499797344207764,0.028325866907835007,0.0977698564529419,0.01290871948003769,127.36534118652344,112.05426025390625,165.55662536621094,158.80181884765625,87.0682601928711,41.89310836791992,37.19557189941406,41.298221588134766,39.93577194213867,37.82087707519531,61.95631790161133,93.73153686523438,162.90855407714844,168.22891235351562,111.61932373046875,64.17828369140625,56.20235824584961,56.65060806274414,45.42581558227539,46.96247863769531,128.5835723876953,170.50059509277344,174.45301818847656,161.2948455810547,148.79226684570312,121.26920318603516,160.0419158935547,162.23341369628906,158.79296875,160.7194061279297,147.79312133789062,35.8177375793457,7.4764323234558105,9.224689483642578,5.619595050811768,1.980639100074768,4.593377113342285,7.799890995025635,9.912671089172363,10.178258895874023,0.8767920732498169,0.7908144593238831,0.6978577971458435,0.5767014622688293,0.5422990918159485,0.6227723360061646,0.631181001663208,0.5331436991691589,0.4765852987766266,0.4662754535675049,0.8134644627571106,0.6235784888267517,0.5012140274047852,0.4441268742084503,0.5963415503501892,0.6899527907371521,0.6902845501899719,0.6545271873474121,0.6357981562614441,0.6258236765861511,0.696875274181366,0.707963764667511,0.6687038540840149,0.6334670782089233,0.7709026336669922,0.8476632237434387,0.8566799163818359,0.8338972926139832,0.8220533728599548,0.8165724873542786,0.09661442041397095,0.16959743201732635,0.19747567176818848,0.1675129383802414,0.0964624211192131,0.0782061517238617,0.07206182926893234,0.12284016609191895,0.15924806892871857,0.15961335599422455,0.0,0.0,0.0,0.0,0.8333333134651184,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5862069129943848,1.0,94.46463012695312,121.2404556274414,-0.12280701845884323,0.42105263471603394,0.6964285969734192,0.01785714365541935,0.6785714030265808,144.57643127441406,64.59049224853516,136.06520080566406,77.41287231445312,3.0,3.0
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0177.mp4,clean,clean_from_cj_0177.mp4,0.1,clean,,yes,,olympic,clean_sha_cc548845cd8296ed,dev,cc548845cd8296edeb19f8dcad8d485ddd85fd82a72a080c88901b4c2343bc9e,2.0,cc548845cd8296edeb19f8dcad8d485ddd85fd82a72a080c88901b4c2343bc9e,63,63,1.0,63.0,0.5873016119003296,0.4193548262119293,1.0,0.5873016119003296,1.0,0.6290322542190552,0.6290322542190552,0.03423154354095459,0.01024292130023241,0.05756884813308716,0.009657980874180794,99.32971954345703,98.9826431274414,147.5226287841797,163.79673767089844,114.40901947021484,45.25689697265625,37.84983444213867,92.84838104248047,136.28546142578125,163.88504028320312,78.22527313232422,86.14141845703125,129.74302673339844,159.04812622070312,120.75334930419922,54.620758056640625,43.563499450683594,92.40715789794922,132.7877960205078,155.04159545898438,178.6073455810547,177.94703674316406,176.95526123046875,165.0232696533203,165.7469940185547,152.4458465576172,161.4022674560547,166.5462188720703,156.9525146484375,171.9810028076172,11.668594360351562,8.501422882080078,10.455235481262207,3.6267383098602295,2.16945743560791,3.2858941555023193,4.978293418884277,6.085659027099609,6.027601718902588,3.9452528953552246,0.8000381588935852,0.7716696262359619,0.6736195683479309,0.5387490391731262,0.4548623859882355,0.4783831834793091,0.47727903723716736,0.4193619191646576,0.3398275375366211,0.28216153383255005,0.6451104283332825,0.6092293858528137,0.5186225771903992,0.4173935353755951,0.5086891055107117,0.629062831401825,0.6217374801635742,0.553363561630249,0.4871688783168793,0.4327976107597351,0.7056612968444824,0.6897415518760681,0.6298630237579346,0.5932818651199341,0.7022777199745178,0.8173887133598328,0.8115525245666504,0.743821382522583,0.687762975692749,0.6311081647872925,0.1550767421722412,0.1625705510377884,0.15504588186740875,0.121753990650177,0.07189786434173584,0.15075387060642242,0.14446690678596497,0.13405285775661469,0.14736367762088776,0.15066848695278168,0.0,0.0,0.0,0.0,0.8333333134651184,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5873016119003296,1.0,138.71405029296875,145.16970825195312,-0.20967741310596466,-0.20967741310596466,0.32786884903907776,0.7213114500045776,-0.39344263076782227,80.32528686523438,144.08746337890625,96.32374572753906,127.60182189941406,2.0,2.0
/Users/josephkamil/Desktop/Capstone/Oly_Data/segmented/clean/clean_from_cj_0185.mp4,clean,clean_from_cj_0185.mp4,0.17,clean,,yes,,olympic,clean_sha_cf763ab684c0b201,train,cf763ab684c0b20145ddfcb7b664cb519cba283e74b4cb9f2285df8eb1bafe98,1.0,cf763ab684c0b20145ddfcb7b664cb519cba283e74b4cb9f2285df8eb1bafe98,105,105,1.0,105.0,0.3142857253551483,0.4038461446762085,1.0,0.6000000238418579,7.0,0.5,0.5865384340286255,0.14806050062179565,0.009907495230436325,0.04730236530303955,0.006045927293598652,137.1707305908203,103.11219024658203,154.33685302734375,156.86026000976562,75.167236328125,39.1310920715332,91.8878402709961,130.77122497558594,160.68223571777344,162.43563842773438,136.67967224121094,95.54533386230469,129.59002685546875,154.03085327148438,92.857421875,44.47801208496094,83.92597961425781,127.66230773925781,172.42074584960938,171.9620819091797,144.52012634277344,175.68211364746094,178.3048858642578,173.91159057617188,130.14407348632812,101.63803100585938,98.11332702636719,135.7490692138672,169.4898681640625,166.31430053710938,14.367622375488281,18.061845779418945,22.101165771484375,6.940433025360107,1.7800426483154297,1.9673759937286377,6.088284015655518,4.4242167472839355,0.5755273103713989,0.6578452587127686,0.6241945028305054,0.631047248840332,0.562747597694397,0.4363984167575836,0.4845694601535797,0.540248453617096,0.5084183812141418,0.4572077691555023,0.37372344732284546,0.32751044631004333,0.4844563901424408,0.4774310290813446,0.4088887572288513,0.3135887682437897,0.4762953817844391,0.5396955013275146,0.4856545925140381,0.43545180559158325,0.3863772749900818,0.35659217834472656,0.591328501701355,0.5709303021430969,0.5091689825057983,0.4789983928203583,0.6353343725204468,0.6909765601158142,0.6307049989700317,0.5896036624908447,0.5575171709060669,0.5320494174957275,0.14083231985569,0.15524186193943024,0.15442171692848206,0.13195234537124634,0.03568575158715248,0.022860001772642136,0.029844045639038086,0.06406064331531525,0.045908670872449875,0.05265692248940468,0.0,0.0,0.0,0.0,0.4000000059604645,0.6363636255264282,0.10000000149011612,0.0,1.0,1.0,0.0,1.0,0.20000000298023224,4.0,108.46649932861328,126.56195831298828,-0.09615384787321091,-0.18269230425357819,0.446601927280426,0.223300963640213,0.223300963640213,86.96270751953125,138.72056579589844,90.66104125976562,141.23675537109375,3.0,2.0
