video,path,label,frames_processed,pose_frames,total_frames,knee_mean,knee_std,knee_min,knee_max,knee_delta,hip_mean,hip_std,hip_min,hip_max,hip_delta,elbow_mean,elbow_std,elbow_min,elbow_max,elbow_delta,shoulder_mean,shoulder_std,shoulder_min,shoulder_max,shoulder_delta,wrist_y_mean,wrist_y_std,wrist_y_min,wrist_y_max,wrist_y_delta,hip_y_mean,hip_y_std,hip_y_min,hip_y_max,hip_y_delta,wrist_shoulder_distance_mean,wrist_shoulder_distance_std,wrist_shoulder_distance_min,wrist_shoulder_distance_max,wrist_shoulder_distance_delta,overhead_ratio,has_overhead,first_overhead_pct,last_overhead_pct,overhead_span_pct,min_knee_angle,min_hip_angle,max_elbow_angle,max_shoulder_angle,min_knee_time_pct,min_hip_time_pct,max_wrist_motion,mean_wrist_motion,max_hip_motion,mean_hip_motion,overhead_near_bottom,late_overhead_flag,early_min_knee,late_min_knee,wrist_velocity_mean,wrist_velocity_peak,hip_velocity_mean,hip_velocity_peak,knee_velocity_mean,knee_velocity_peak,elbow_velocity_mean,elbow_velocity_peak,bottom_to_overhead_time,early_late_overhead_delta,wrist_path_length,hip_path_length,wrist_vertical_range,hip_vertical_range,overhead_jitter,late_wrist_y_std
v_CleanAndJerk_g01_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g01_c01.avi,clean_and_jerk,90,90,100,171.3289794921875,8.480748176574707,135.49652099609375,179.33885192871094,-43.71159362792969,163.02574157714844,9.593504905700684,117.20013427734375,175.14511108398438,-44.16075134277344,110.1270751953125,62.59691619873047,2.6154263019561768,178.91888427734375,6.409332275390625,0.0,0.0,0.0,0.0,0.0,0.3867051899433136,0.16120824217796326,0.16612644493579865,0.7895923852920532,0.2166440486907959,0.5421664118766785,0.049925532191991806,0.47577986121177673,0.702216625213623,0.18355363607406616,0.09339337795972824,0.06070291996002197,0.0037819701246917248,0.19017012417316437,-0.011623650789260864,0.42222222685813904,1.0,0.14444445073604584,0.6000000238418579,0.46666666865348816,135.49652099609375,117.20013427734375,178.91888427734375,0.0,0.9888888597488403,0.9888888597488403,0.15702593326568604,0.015796536579728127,0.03216737508773804,0.005196001380681992,0.0,0.0,156.6449737548828,135.49652099609375,0.015796536579728127,0.15702593326568604,0.005196001380681992,0.03216737508773804,2.0682413578033447,21.1207275390625,16.44148063659668,172.47315979003906,-0.8444444537162781,0.4555555582046509,1.4058917760849,0.46244412660598755,0.6234659552574158,0.2264367640018463,0.06087568402290344,0.13721191883087158
v_CleanAndJerk_g01_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g01_c02.avi,clean_and_jerk,112,112,113,169.2970733642578,11.358831405639648,132.71607971191406,179.28456115722656,-0.69976806640625,159.26686096191406,14.949658393859863,112.06551361083984,179.4288330078125,-18.2353515625,117.78834533691406,61.078712463378906,3.6730024814605713,176.59481811523438,-1.2298431396484375,0.0,0.0,0.0,0.0,0.0,0.48465874791145325,0.15744374692440033,0.24194660782814026,0.7671988010406494,-0.0016769170761108398,0.6141360402107239,0.0333486944437027,0.5514380931854248,0.7043408155441284,0.011246204376220703,0.10119316726922989,0.05933337286114693,0.007672888692468405,0.18097621202468872,-0.018223389983177185,0.3482142984867096,1.0,0.2410714328289032,0.6160714030265808,0.3839285671710968,132.71607971191406,112.06551361083984,176.59481811523438,0.0,0.0446428582072258,0.0446428582072258,0.09986644983291626,0.015483032912015915,0.030526697635650635,0.005187349393963814,0.0,0.0,132.71607971191406,140.8073272705078,0.015483032912015915,0.09986644983291626,0.005187349393963814,0.030526697635650635,2.3803117275238037,15.234970092773438,14.512833595275879,162.50921630859375,0.1964285671710968,0.375,1.7186166048049927,0.5757957696914673,0.5252522230148315,0.1529027223587036,0.06567510962486267,0.10616247355937958
v_CleanAndJerk_g01_c03.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g01_c03.avi,clean_and_jerk,120,120,124,169.8408660888672,12.343123435974121,115.12126922607422,179.24853515625,16.018997192382812,155.4084014892578,23.090373992919922,96.2637710571289,176.00439453125,3.4906539916992188,114.95780944824219,63.39189529418945,5.052059173583984,179.0697479248047,1.428985595703125,0.0,0.0,0.0,0.0,0.0,0.4631827771663666,0.19143947958946228,0.16634900867938995,0.7830450534820557,0.01048058271408081,0.5485970973968506,0.048311617225408554,0.4749252200126648,0.6799513101577759,-0.09134107828140259,0.10986653715372086,0.05353698134422302,0.0032892145682126284,0.22571982443332672,0.06369806826114655,0.25,1.0,0.4749999940395355,0.7166666388511658,0.25,115.12126922607422,96.2637710571289,179.0697479248047,0.0,0.2083333283662796,0.11666666716337204,0.11695083975791931,0.017520898953080177,0.023653864860534668,0.004777358844876289,0.0,1.0,115.12126922607422,155.8402862548828,0.017520898953080177,0.11695083975791931,0.004777358844876289,0.023653864860534668,3.108942985534668,58.691017150878906,14.74977970123291,170.3441925048828,0.2666666805744171,0.24166665971279144,2.084986925125122,0.5685057044029236,0.6166960597038269,0.20502609014511108,0.05192841589450836,0.15262243151664734
v_CleanAndJerk_g01_c04.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g01_c04.avi,clean_and_jerk,113,113,119,175.3385772705078,4.890239238739014,152.24327087402344,179.35015869140625,19.85089111328125,165.8397674560547,8.408244132995605,125.9570083618164,176.19534301757812,24.56237030029297,101.96688842773438,67.47903442382812,2.016714096069336,178.67799377441406,11.481887817382812,0.0,0.0,0.0,0.0,0.0,0.4290122091770172,0.13991418480873108,0.1945069134235382,0.7217966318130493,-0.001741170883178711,0.5592935085296631,0.01673698239028454,0.517342209815979,0.6120585203170776,-0.02721226215362549,0.09478780627250671,0.05990638583898544,0.0022488778922706842,0.17405420541763306,0.04715044051408768,0.3362831771373749,1.0,0.38053098320961,0.76106196641922,0.389380544424057,152.24327087402344,125.9570083618164,178.67799377441406,0.0,0.044247787445783615,0.0,0.08442628383636475,0.014567891135811806,0.039008498191833496,0.003973119892179966,0.0,0.0,152.24327087402344,171.91183471679688,0.014567891135811806,0.08442628383636475,0.003973119892179966,0.039008498191833496,2.229093551635742,21.597915649414062,12.118645668029785,105.30418395996094,0.3362831771373749,0.38053098320961,1.6316038370132446,0.4449894428253174,0.5272897481918335,0.09471631050109863,0.07072403281927109,0.11217101663351059
v_CleanAndJerk_g02_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g02_c01.avi,clean_and_jerk,103,103,103,134.97975158691406,46.67583084106445,42.76313400268555,179.3018035888672,131.69342041015625,131.47665405273438,46.5924186706543,32.902122497558594,179.40492248535156,137.3380889892578,172.18295288085938,5.313203811645508,139.10107421875,178.84365844726562,1.3095855712890625,0.0,0.0,0.0,0.0,0.0,0.39166224002838135,0.09228474646806717,0.28607553243637085,0.6315585374832153,-0.3155907392501831,0.5828714370727539,0.04826908931136131,0.4847521185874939,0.668166995048523,-0.05455660820007324,0.08933510631322861,0.01576794870197773,0.020244741812348366,0.1169356107711792,-0.022806957364082336,0.7766990065574646,1.0,0.223300963640213,0.9902912378311157,0.7766990065574646,42.76313400268555,32.902122497558594,178.84365844726562,0.0,0.009708737954497337,0.009708737954497337,0.02644619345664978,0.005140458233654499,0.031344473361968994,0.0054498594254255295,0.0,0.0,42.76313400268555,143.13551330566406,0.005140458233654499,0.02644619345664978,0.0054498594254255295,0.031344473361968994,4.669404983520508,41.691741943359375,2.7382521629333496,26.7545166015625,0.21359223127365112,0.7669903039932251,0.524326741695404,0.5558856725692749,0.3454830050468445,0.18341487646102905,0.050382066518068314,0.010749881155788898
v_CleanAndJerk_g02_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g02_c02.avi,clean_and_jerk,245,245,245,163.6311798095703,25.500503540039062,48.562705993652344,179.31996154785156,47.48701477050781,157.653564453125,23.573471069335938,51.594581604003906,178.66554260253906,50.77558135986328,85.89413452148438,66.33694458007812,2.0005743503570557,179.08316040039062,-1.800048828125,0.0,0.0,0.0,0.0,0.0,0.41224077343940735,0.09758298844099045,0.21390791237354279,0.7134078741073608,-0.48531025648117065,0.5822616219520569,0.047093715518713,0.491757869720459,0.6899253129959106,-0.10128450393676758,0.06294789910316467,0.06143174320459366,0.0010976104531437159,0.18591241538524628,-0.048256441950798035,0.3469387888908386,1.0,0.1387755125761032,0.9959183931350708,0.8612244725227356,48.562705993652344,51.594581604003906,179.08316040039062,0.0,0.15510204434394836,0.15510204434394836,0.050156354904174805,0.0054697603918612,0.03675585985183716,0.004100394900888205,0.625,0.0,48.562705993652344,151.42835998535156,0.0054697603918612,0.050156354904174805,0.004100394900888205,0.03675585985183716,2.52561616897583,45.107887268066406,6.778377532958984,135.130615234375,-0.016326529905200005,0.8571428656578064,1.334621548652649,1.0004963874816895,0.49949997663497925,0.19816744327545166,0.07108753174543381,0.08217716962099075
v_CleanAndJerk_g02_c03.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g02_c03.avi,clean_and_jerk,211,211,211,160.44073486328125,32.50458908081055,44.200870513916016,179.36024475097656,109.61614990234375,152.01190185546875,28.89988136291504,44.52219772338867,177.21360778808594,91.57376098632812,62.32956314086914,59.3314323425293,2.6733052730560303,179.11041259765625,-26.479751586914062,0.0,0.0,0.0,0.0,0.0,0.474538654088974,0.09269631654024124,0.3277962803840637,0.7165216207504272,-0.3694693446159363,0.6077654957771301,0.043807096779346466,0.5351297855377197,0.7558556795120239,0.0005671381950378418,0.03788245469331741,0.05946783348917961,0.0006308613810688257,0.18708990514278412,-0.03608746826648712,0.25592416524887085,1.0,0.18009479343891144,0.9952606558799744,0.8199052214622498,44.200870513916016,44.52219772338867,179.11041259765625,0.0,0.22274881601333618,0.22274881601333618,0.03571319580078125,0.004173117224127054,0.05978667736053467,0.0033519428689032793,0.625,0.0,44.200870513916016,166.7843017578125,0.004173117224127054,0.03571319580078125,0.0033519428689032793,0.05978667736053467,2.576856851577759,31.887603759765625,7.744219779968262,171.71243286132812,-0.04265403002500534,0.8151658773422241,0.8763546347618103,0.7039080262184143,0.3887253403663635,0.2207258939743042,0.06614281982183456,0.022989891469478607
v_CleanAndJerk_g02_c04.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g02_c04.avi,clean_and_jerk,291,291,293,166.42530822753906,22.49006462097168,60.13499450683594,179.3949432373047,53.35670471191406,161.5703582763672,20.30236053466797,55.43195724487305,179.45594787597656,57.85643005371094,71.36007690429688,72.9533920288086,1.5911390781402588,179.0013427734375,5.2787017822265625,0.0,0.0,0.0,0.0,0.0,0.4058031141757965,0.12175404280424118,0.19173261523246765,0.760017454624176,-0.5428972840309143,0.5819097757339478,0.05123111605644226,0.5269359946250916,0.7461836338043213,-0.12040817737579346,0.061203889548778534,0.0629647895693779,0.008004301227629185,0.19161733984947205,-0.026788994669914246,0.30927833914756775,1.0,0.1168384850025177,0.9965635538101196,0.8831614851951599,60.13499450683594,55.43195724487305,179.0013427734375,0.0,0.14089347422122955,0.14089347422122955,0.05734437704086304,0.005693432409316301,0.04256749153137207,0.004173575434833765,0.875,0.0,60.13499450683594,143.47572326660156,0.005693432409316301,0.05734437704086304,0.004173575434833765,0.04256749153137207,2.1899616718292236,39.24687957763672,9.068963050842285,162.58837890625,-0.024054983630776405,0.8797250986099243,1.6510953903198242,1.2103369235992432,0.5682848691940308,0.21924763917922974,0.13210460543632507,0.07819347083568573
v_CleanAndJerk_g03_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g03_c01.avi,clean_and_jerk,172,172,172,157.9945831298828,30.86628532409668,39.92365646362305,178.133056640625,30.06317138671875,152.31088256835938,27.523250579833984,46.15455627441406,169.48809814453125,33.77848815917969,88.88790130615234,59.01075744628906,32.61289978027344,179.25819396972656,0.2862548828125,0.0,0.0,0.0,0.0,0.0,0.28257668018341064,0.14511704444885254,0.07279475033283234,0.6429396867752075,-0.5262961983680725,0.5537828803062439,0.09075161069631577,0.39412039518356323,0.8410028219223022,0.05357658863067627,0.08572103083133698,0.09417810291051865,0.002978689270094037,0.2733688950538635,-0.07282660901546478,0.8837209343910217,1.0,0.11627907305955887,0.9941860437393188,0.8837209343910217,39.92365646362305,46.15455627441406,179.25819396972656,0.0,0.16860465705394745,0.18023255467414856,0.08342444896697998,0.009373441338539124,0.11391127109527588,0.007912853732705116,1.0,0.0,39.92365646362305,153.74961853027344,0.009373441338539124,0.08342444896697998,0.007912853732705116,0.11391127109527588,2.5402770042419434,47.23415756225586,3.1565394401550293,100.57452392578125,-0.05232558026909828,0.8779069781303406,1.602858543395996,1.353097915649414,0.5701449513435364,0.446882426738739,0.13033144176006317,0.08534325659275055
v_CleanAndJerk_g03_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g03_c02.avi,clean_and_jerk,254,254,254,155.4364471435547,34.2025260925293,37.23065185546875,179.40113830566406,81.16004943847656,149.05514526367188,29.913541793823242,47.75311279296875,170.31752014160156,80.37884521484375,66.15672302246094,58.179447174072266,23.502819061279297,171.60072326660156,27.743988037109375,0.0,0.0,0.0,0.0,0.0,0.31004777550697327,0.17066045105457306,0.11016915738582611,0.6983219385147095,-0.5878197550773621,0.543339192867279,0.08549044281244278,0.41927289962768555,0.8481374382972717,-0.08159875869750977,0.07388155907392502,0.09045647084712982,0.0015862071886658669,0.2609720826148987,0.013516262173652649,0.7244094610214233,1.0,0.18110236525535583,0.9960629940032959,0.8188976645469666,37.23065185546875,47.75311279296875,171.60072326660156,0.0,0.20866142213344574,0.20866142213344574,0.05017992854118347,0.006092160940170288,0.06428402662277222,0.005749796982854605,0.25,0.0,37.23065185546875,150.41294860839844,0.006092160940170288,0.05017992854118347,0.005749796982854605,0.06428402662277222,2.2310945987701416,43.68181228637695,1.978327989578247,91.6999282836914,-0.027559055015444756,0.8149606585502625,1.5413167476654053,1.4546986818313599,0.5881527662277222,0.4288645386695862,0.09005386382341385,0.05338766798377037
