video,path,label,frames_processed,pose_frames,total_frames,knee_mean,knee_std,knee_min,knee_max,knee_delta,hip_mean,hip_std,hip_min,hip_max,hip_delta,elbow_mean,elbow_std,elbow_min,elbow_max,elbow_delta,shoulder_mean,shoulder_std,shoulder_min,shoulder_max,shoulder_delta,wrist_y_mean,wrist_y_std,wrist_y_min,wrist_y_max,wrist_y_delta,hip_y_mean,hip_y_std,hip_y_min,hip_y_max,hip_y_delta,wrist_shoulder_distance_mean,wrist_shoulder_distance_std,wrist_shoulder_distance_min,wrist_shoulder_distance_max,wrist_shoulder_distance_delta,overhead_ratio,has_overhead,first_overhead_pct,last_overhead_pct,overhead_span_pct,min_knee_angle,min_hip_angle,max_elbow_angle,max_shoulder_angle,min_knee_time_pct,min_hip_time_pct,max_wrist_motion,mean_wrist_motion,max_hip_motion,mean_hip_motion,overhead_near_bottom,late_overhead_flag,early_min_knee,late_min_knee,reserved_54,reserved_55,reserved_56,reserved_57,reserved_58,reserved_59,reserved_60,reserved_61,reserved_62,reserved_63,reserved_64,reserved_65,reserved_66,reserved_67,reserved_68,reserved_69,reserved_70,reserved_71,reserved_72,reserved_73,reserved_74,reserved_75,reserved_76,reserved_77,reserved_78,reserved_79
-38xT-m3Fr4_01080_01414.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/-38xT-m3Fr4_01080_01414.mp4,snatch,326,326,335,114.18701934814452,55.39527893066406,33.473384857177734,179.414794921875,13.28057861328125,100.36040496826172,51.16395568847656,36.372222900390625,179.31329345703125,133.53472900390625,172.57009887695312,5.827838897705078,148.6338348388672,179.20851135253906,-6.9474029541015625,0.0,0.0,0.0,0.0,0.0,0.5899496078491211,0.1718508303165435,0.3037278950214386,0.8217973113059998,-0.2158739566802978,0.7002492547035217,0.0814013704657554,0.5584245920181274,0.8228687047958374,0.0449162721633911,0.1317114233970642,0.0273606944829225,0.0411827452480793,0.2120470553636551,-0.0448056906461715,0.4631901979446411,1.0,0.349693238735199,0.8098159432411194,0.4631901979446411,33.473384857177734,36.372222900390625,179.20851135253906,0.0,0.5429447889328003,0.0122699383646249,0.0780873298645019,0.0057048313319683,0.0881803035736084,0.0041928393766283,1.0,0.0,33.473384857177734,35.581295013427734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-R8O1oRTmaw_01565_01796.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/-R8O1oRTmaw_01565_01796.mp4,snatch,232,232,232,139.62176513671875,41.951194763183594,38.65920639038086,179.21517944335938,3.515960693359375,126.6494140625,41.3049201965332,32.47166061401367,179.2548828125,74.9402084350586,170.93246459960938,6.179576873779297,130.62684631347656,179.33248901367188,-7.50006103515625,0.0,0.0,0.0,0.0,0.0,0.486979603767395,0.1746119260787964,0.2471613734960556,0.7031933069229126,-0.364659309387207,0.5853030681610107,0.060916107147932,0.4362314939498901,0.7221952676773071,8.404254913330078e-06,0.1526983082294464,0.0503684692084789,0.0047858003526926,0.2237676531076431,-0.1946750283241272,0.4353448152542114,1.0,0.3663793206214905,0.7974137663841248,0.4353448152542114,38.65920639038086,32.47166061401367,179.33248901367188,0.0,0.2284482717514038,0.4137931168079376,0.0526595711708068,0.0065033598802983,0.0641775727272033,0.0046961451880633,0.0,0.0,38.65920639038086,145.6147918701172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-tl9NgfDKus_02564_02720.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/-tl9NgfDKus_02564_02720.mp4,snatch,156,156,156,129.4092559814453,48.58173370361328,22.118961334228516,172.96852111816406,149.99407958984375,122.89225006103516,47.97504425048828,17.28701400756836,165.55630493164062,144.54209899902344,167.11573791503906,10.613877296447754,131.0052032470703,179.44337463378906,-28.805831909179688,0.0,0.0,0.0,0.0,0.0,0.3846150636672973,0.2227714508771896,0.1229477226734161,0.7594000101089478,-0.4913323223590851,0.6232661604881287,0.065603882074356,0.5528846979141235,0.7940336465835571,-0.0970684289932251,0.1890060007572174,0.06236282736063,0.0173370633274316,0.292102038860321,-0.1309869289398193,0.6153846383094788,1.0,0.3333333432674408,0.9935897588729858,0.6666666865348816,22.118961334228516,17.28701400756836,179.44337463378906,0.0,0.0192307699471712,0.0,0.0901207327842712,0.0091906078159809,0.0489895343780517,0.0072550997138023,0.0,0.0,22.118961334228516,156.13851928710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-tl9NgfDKus_02564_02754.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/-tl9NgfDKus_02564_02754.mp4,snatch,190,190,191,135.46701049804688,47.51194381713867,20.51019859313965,179.6077423095703,158.64622497558594,130.33929443359375,47.574249267578125,14.287636756896973,179.5424346923828,160.3240966796875,166.31375122070312,11.509328842163086,128.5296630859375,179.42466735839844,-32.714569091796875,0.0,0.0,0.0,0.0,0.0,0.4395574033260345,0.2512144446372986,0.1226468682289123,1.0134462118148804,0.3128918409347534,0.6477837562561035,0.0971987769007682,0.5512230396270752,1.0424413681030271,0.3753048181533813,0.2042695432901382,0.0837948620319366,0.0071091996505856,0.4588090777397156,0.2055321931838989,0.5315789580345154,1.0,0.2789473831653595,0.8473684191703796,0.5736842155456543,20.51019859313965,14.287636756896973,179.42466735839844,0.0,0.0,0.0,0.0861981809139251,0.011832857504487,0.0600125789642334,0.0085670631378889,0.0,0.0,20.51019859313965,95.38030242919922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-tl9NgfDKus_09414_10021.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/-tl9NgfDKus_09414_10021.mp4,snatch,341,341,607,129.63558959960938,37.928497314453125,63.880916595458984,179.18099975585938,-7.1863250732421875,107.37435913085938,38.71156692504883,35.95243835449219,178.114501953125,-5.3116455078125,158.77066040039062,12.067582130432127,135.92047119140625,179.28675842285156,-22.00091552734375,0.0,0.0,0.0,0.0,0.0,0.6959964632987976,0.056132223457098,0.5885389447212219,0.8223413228988647,-0.056167721748352,0.6145323514938354,0.0972263664007186,0.3802180886268616,0.7475796341896057,-0.0646443963050842,0.1686032265424728,0.0463148541748523,0.0994520038366317,0.3265324532985687,0.0367059484124183,0.0,0.0,1.0,0.0,0.0,63.880916595458984,35.95243835449219,179.28675842285156,0.0,0.7565982341766357,0.8445748090744019,0.0611346960067749,0.0033167186193168,0.10578453540802,0.0062538553029298,0.0,1.0,72.07859802246094,63.880916595458984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0L-eq_vImgA_00001_00810.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/0L-eq_vImgA_00001_00810.mp4,snatch,472,472,810,125.24771881103516,64.40135955810547,2.6864230632781982,179.1824951171875,8.900009155273438,119.73081970214844,58.76197052001953,1.6442384719848633,179.2813262939453,0.253875732421875,158.5177001953125,33.73067855834961,3.300925970077514,178.7421112060547,5.3106536865234375,0.0,0.0,0.0,0.0,0.0,0.6408209800720215,0.1628663092851638,0.3962134718894958,0.8714702129364014,-0.1262640357017517,0.7271875739097595,0.0613429769873619,0.6350851058959961,0.8173210620880127,-0.0280178189277648,0.0947062820196151,0.021785695105791,0.0088247079402208,0.1267763525247573,0.0776683390140533,0.3877118527889251,1.0,0.0,0.9978813529014589,1.0,2.6864230632781982,1.6442384719848633,178.7421112060547,0.0,0.2182203382253646,0.2203389853239059,0.1720992922782898,0.0074840998277068,0.0456279516220092,0.0027148900553584,0.0,0.0,2.6864230632781982,35.616485595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12bczFB2X-4_00001_00104.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/12bczFB2X-4_00001_00104.mp4,snatch,16,16,103,65.9150390625,7.065694332122803,50.00023651123047,76.29975891113281,-2.326576232910156,24.153003692626953,6.192292213439941,19.05879020690918,43.54596710205078,22.18355369567871,163.61605834960938,5.692359447479248,148.60894775390625,170.61927795410156,0.57147216796875,0.0,0.0,0.0,0.0,0.0,0.8609228134155273,0.0043233269825577,0.8550137281417847,0.8666378259658813,2.5451183319091797e-05,0.6914893388748169,0.0105080045759677,0.6742856502532959,0.7199215888977051,0.02554851770401,0.1882993131875991,0.0053939227946102,0.1796853691339492,0.1981458514928817,0.0014717578887939,0.0,0.0,1.0,0.0,0.0,50.00023651123047,19.05879020690918,170.61927795410156,0.0,0.8125,0.25,0.0098464488983154,0.0027695535682141,0.0172929167747497,0.0048729302361607,0.0,1.0,61.2059440612793,50.00023651123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1DX0IXizcHg_00270_00428.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/1DX0IXizcHg_00270_00428.mp4,snatch,101,101,158,99.1933364868164,52.8450927734375,1.5293197631835938,175.2803192138672,109.58108520507812,111.26292419433594,46.36050033569336,11.6118745803833,179.3380584716797,46.50819396972656,108.00147247314452,55.8143424987793,4.228506565093994,178.71446228027344,-68.69598388671875,0.0,0.0,0.0,0.0,0.0,0.5656734108924866,0.0915900319814682,0.4248312711715698,0.7277834415435791,-0.1389553546905517,0.5929951071739197,0.1211612001061439,0.3516904413700104,0.7324024438858032,-0.3469673097133636,0.1110820025205612,0.0447410009801387,0.0066572353243827,0.2028656154870987,0.0979014784097671,0.2871287167072296,1.0,0.3861386179924011,0.6831682920455933,0.3069306910037994,1.5293197631835938,11.6118745803833,178.71446228027344,0.0,0.7920792102813721,0.0297029707580804,0.06541308760643,0.0132377538830041,0.117240697145462,0.0088079664856195,0.0,0.0,2.7179315090179443,1.5293197631835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1DX0IXizcHg_01068_01291.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/1DX0IXizcHg_01068_01291.mp4,snatch,221,221,223,136.74136352539062,46.99072265625,1.886665105819702,179.47451782226562,61.257415771484375,140.85238647460938,45.20087432861328,6.402710437774658,179.58900451660156,65.3772201538086,161.1541748046875,33.30169677734375,14.82343864440918,179.3611602783203,-14.255722045898438,0.0,0.0,0.0,0.0,0.0,0.4826825857162475,0.2579710781574249,0.1686965823173523,0.8378990888595581,-0.0191686153411865,0.6741503477096558,0.056581862270832,0.5183589458465576,0.7811800241470337,-0.0804901123046875,0.1848314702510833,0.0434672161936759,0.0268080402165651,0.2694026529788971,0.0135450810194015,0.5520362257957458,1.0,0.3846153914928436,0.9321267008781432,0.5520362257957458,1.886665105819702,6.402710437774658,179.3611602783203,0.0,0.4343891441822052,0.4343891441822052,0.2227106690406799,0.01301886793226,0.0963483452796936,0.0063273580744862,1.0,0.0,1.886665105819702,124.6683120727539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1DX0IXizcHg_01292_01617.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/1DX0IXizcHg_01292_01617.mp4,snatch,308,308,325,127.82100677490234,54.691162109375,1.56248676776886,179.45726013183594,2.5851593017578125,135.447021484375,50.58811950683594,4.346778869628906,179.5799102783203,43.88731384277344,159.60939025878906,25.708152770996097,7.504249095916748,179.21047973632812,-22.631790161132812,0.0,0.0,0.0,0.0,0.0,0.5127301812171936,0.23806893825531,0.1555971056222915,0.8222372531890869,-0.0630175471305847,0.6701421141624451,0.0583135411143302,0.4424752593040466,0.7843986749649048,-0.0354229211807251,0.1760928481817245,0.0316329784691333,0.0620880834758281,0.2327364236116409,0.0892750322818756,0.4220779240131378,1.0,0.3831168711185455,0.801948070526123,0.4220779240131378,1.56248676776886,4.346778869628906,179.21047973632812,0.0,0.3116883039474487,0.4383116960525512,0.1085433065891265,0.0094346143305301,0.087041825056076,0.0074173533357679,0.0,0.0,1.56248676776886,20.95716667175293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
