video,path,label,frames_processed,pose_frames,total_frames,knee_mean,knee_std,knee_min,knee_max,knee_delta,hip_mean,hip_std,hip_min,hip_max,hip_delta,elbow_mean,elbow_std,elbow_min,elbow_max,elbow_delta,shoulder_mean,shoulder_std,shoulder_min,shoulder_max,shoulder_delta,wrist_y_mean,wrist_y_std,wrist_y_min,wrist_y_max,wrist_y_delta,hip_y_mean,hip_y_std,hip_y_min,hip_y_max,hip_y_delta,wrist_shoulder_distance_mean,wrist_shoulder_distance_std,wrist_shoulder_distance_min,wrist_shoulder_distance_max,wrist_shoulder_distance_delta,overhead_ratio,has_overhead,first_overhead_pct,last_overhead_pct,overhead_span_pct,min_knee_angle,min_hip_angle,max_elbow_angle,max_shoulder_angle,min_knee_time_pct,min_hip_time_pct,max_wrist_motion,mean_wrist_motion,max_hip_motion,mean_hip_motion,overhead_near_bottom,late_overhead_flag,early_min_knee,late_min_knee,wrist_velocity_mean,wrist_velocity_peak,hip_velocity_mean,hip_velocity_peak,knee_velocity_mean,knee_velocity_peak,elbow_velocity_mean,elbow_velocity_peak,bottom_to_overhead_time,early_late_overhead_delta,wrist_path_length,hip_path_length,wrist_vertical_range,hip_vertical_range,overhead_jitter,late_wrist_y_std
v_CleanAndJerk_g01_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g01_c01.avi,clean_and_jerk,90,90,100,171.3289794921875,8.480748176574707,135.49652099609375,179.33885192871094,-43.71159362792969,163.02574157714844,9.593504905700684,117.20013427734376,175.14511108398438,-44.16075134277344,110.1270751953125,62.59691619873047,2.6154263019561768,178.91888427734375,6.409332275390625,0.0,0.0,0.0,0.0,0.0,0.3867051899433136,0.1612082421779632,0.1661264449357986,0.7895923852920532,0.2166440486907959,0.5421664118766785,0.0499255321919918,0.4757798612117767,0.702216625213623,0.1835536360740661,0.0933933779597282,0.0607029199600219,0.0037819701246917,0.1901701241731643,-0.0116236507892608,0.422222226858139,1.0,0.1444444507360458,0.6000000238418579,0.4666666686534881,135.49652099609375,117.20013427734376,178.91888427734375,0.0,0.9888888597488404,0.9888888597488404,0.157025933265686,0.0157965365797281,0.032167375087738,0.0051960013806819,0.0,0.0,156.6449737548828,135.49652099609375,0.0157965365797281,0.157025933265686,0.0051960013806819,0.032167375087738,2.0682413578033447,21.1207275390625,16.44148063659668,172.47315979003906,-0.8444444537162781,0.4555555582046509,1.4058917760849,0.4624441266059875,0.6234659552574158,0.2264367640018463,0.0608756840229034,0.1372119188308715
v_CleanAndJerk_g01_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g01_c02.avi,clean_and_jerk,112,112,113,169.2970733642578,11.358831405639648,132.71607971191406,179.28456115722656,-0.69976806640625,159.26686096191406,14.949658393859863,112.06551361083984,179.4288330078125,-18.2353515625,117.78834533691406,61.078712463378906,3.6730024814605713,176.59481811523438,-1.2298431396484375,0.0,0.0,0.0,0.0,0.0,0.4846587479114532,0.1574437469244003,0.2419466078281402,0.7671988010406494,-0.0016769170761108,0.6141360402107239,0.0333486944437027,0.5514380931854248,0.7043408155441284,0.0112462043762207,0.1011931672692298,0.0593333728611469,0.0076728886924684,0.1809762120246887,-0.0182233899831771,0.3482142984867096,1.0,0.2410714328289032,0.6160714030265808,0.3839285671710968,132.71607971191406,112.06551361083984,176.59481811523438,0.0,0.0446428582072258,0.0446428582072258,0.0998664498329162,0.0154830329120159,0.0305266976356506,0.0051873493939638,0.0,0.0,132.71607971191406,140.8073272705078,0.0154830329120159,0.0998664498329162,0.0051873493939638,0.0305266976356506,2.3803117275238037,15.234970092773438,14.51283359527588,162.50921630859375,0.1964285671710968,0.375,1.718616604804993,0.5757957696914673,0.5252522230148315,0.1529027223587036,0.0656751096248626,0.1061624735593795
v_CleanAndJerk_g01_c03.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g01_c03.avi,clean_and_jerk,120,120,124,169.8408660888672,12.34312343597412,115.12126922607422,179.24853515625,16.018997192382812,155.4084014892578,23.09037399291992,96.2637710571289,176.00439453125,3.4906539916992188,114.9578094482422,63.39189529418945,5.052059173583984,179.0697479248047,1.428985595703125,0.0,0.0,0.0,0.0,0.0,0.4631827771663666,0.1914394795894622,0.1663490086793899,0.7830450534820557,0.0104805827140808,0.5485970973968506,0.0483116172254085,0.4749252200126648,0.6799513101577759,-0.0913410782814025,0.1098665371537208,0.053536981344223,0.0032892145682126,0.2257198244333267,0.0636980682611465,0.25,1.0,0.4749999940395355,0.7166666388511658,0.25,115.12126922607422,96.2637710571289,179.0697479248047,0.0,0.2083333283662796,0.116666667163372,0.1169508397579193,0.0175208989530801,0.0236538648605346,0.0047773588448762,0.0,1.0,115.12126922607422,155.8402862548828,0.0175208989530801,0.1169508397579193,0.0047773588448762,0.0236538648605346,3.108942985534668,58.691017150878906,14.74977970123291,170.3441925048828,0.2666666805744171,0.2416666597127914,2.084986925125122,0.5685057044029236,0.6166960597038269,0.205026090145111,0.0519284158945083,0.1526224315166473
v_CleanAndJerk_g01_c04.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g01_c04.avi,clean_and_jerk,113,113,119,175.3385772705078,4.890239238739014,152.24327087402344,179.35015869140625,19.85089111328125,165.8397674560547,8.408244132995605,125.9570083618164,176.19534301757812,24.56237030029297,101.96688842773438,67.47903442382812,2.016714096069336,178.67799377441406,11.481887817382812,0.0,0.0,0.0,0.0,0.0,0.4290122091770172,0.139914184808731,0.1945069134235382,0.7217966318130493,-0.0017411708831787,0.5592935085296631,0.0167369823902845,0.517342209815979,0.6120585203170776,-0.0272122621536254,0.0947878062725067,0.0599063858389854,0.0022488778922706,0.174054205417633,0.0471504405140876,0.3362831771373749,1.0,0.38053098320961,0.76106196641922,0.389380544424057,152.24327087402344,125.9570083618164,178.67799377441406,0.0,0.0442477874457836,0.0,0.0844262838363647,0.0145678911358118,0.0390084981918334,0.0039731198921799,0.0,0.0,152.24327087402344,171.91183471679688,0.0145678911358118,0.0844262838363647,0.0039731198921799,0.0390084981918334,2.229093551635742,21.597915649414062,12.118645668029783,105.30418395996094,0.3362831771373749,0.38053098320961,1.6316038370132446,0.4449894428253174,0.5272897481918335,0.0947163105010986,0.070724032819271,0.1121710166335105
v_CleanAndJerk_g02_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g02_c01.avi,clean_and_jerk,103,103,103,134.97975158691406,46.67583084106445,42.76313400268555,179.3018035888672,131.69342041015625,131.47665405273438,46.5924186706543,32.902122497558594,179.40492248535156,137.3380889892578,172.18295288085938,5.313203811645508,139.10107421875,178.84365844726562,1.3095855712890625,0.0,0.0,0.0,0.0,0.0,0.3916622400283813,0.0922847464680671,0.2860755324363708,0.6315585374832153,-0.3155907392501831,0.5828714370727539,0.0482690893113613,0.4847521185874939,0.668166995048523,-0.0545566082000732,0.0893351063132286,0.0157679487019777,0.0202447418123483,0.1169356107711792,-0.0228069573640823,0.7766990065574646,1.0,0.223300963640213,0.9902912378311156,0.7766990065574646,42.76313400268555,32.902122497558594,178.84365844726562,0.0,0.0097087379544973,0.0097087379544973,0.0264461934566497,0.0051404582336544,0.0313444733619689,0.0054498594254255,0.0,0.0,42.76313400268555,143.13551330566406,0.0051404582336544,0.0264461934566497,0.0054498594254255,0.0313444733619689,4.669404983520508,41.691741943359375,2.7382521629333496,26.7545166015625,0.2135922312736511,0.7669903039932251,0.524326741695404,0.5558856725692749,0.3454830050468445,0.183414876461029,0.0503820665180683,0.0107498811557888
v_CleanAndJerk_g02_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g02_c02.avi,clean_and_jerk,245,245,245,163.6311798095703,25.500503540039062,48.562705993652344,179.31996154785156,47.48701477050781,157.653564453125,23.573471069335938,51.594581604003906,178.66554260253906,50.77558135986328,85.89413452148438,66.33694458007812,2.0005743503570557,179.08316040039062,-1.800048828125,0.0,0.0,0.0,0.0,0.0,0.4122407734394073,0.0975829884409904,0.2139079123735427,0.7134078741073608,-0.4853102564811706,0.5822616219520569,0.047093715518713,0.491757869720459,0.6899253129959106,-0.1012845039367675,0.0629478991031646,0.0614317432045936,0.0010976104531437,0.1859124153852462,-0.048256441950798,0.3469387888908386,1.0,0.1387755125761032,0.9959183931350708,0.8612244725227356,48.562705993652344,51.594581604003906,179.08316040039062,0.0,0.1551020443439483,0.1551020443439483,0.0501563549041748,0.0054697603918612,0.0367558598518371,0.0041003949008882,0.625,0.0,48.562705993652344,151.42835998535156,0.0054697603918612,0.0501563549041748,0.0041003949008882,0.0367558598518371,2.52561616897583,45.107887268066406,6.778377532958984,135.130615234375,-0.0163265299052,0.8571428656578064,1.334621548652649,1.0004963874816897,0.4994999766349792,0.1981674432754516,0.0710875317454338,0.0821771696209907
v_CleanAndJerk_g02_c03.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g02_c03.avi,clean_and_jerk,211,211,211,160.44073486328125,32.50458908081055,44.200870513916016,179.36024475097656,109.61614990234376,152.01190185546875,28.89988136291504,44.52219772338867,177.21360778808594,91.57376098632812,62.32956314086914,59.3314323425293,2.6733052730560303,179.11041259765625,-26.479751586914062,0.0,0.0,0.0,0.0,0.0,0.474538654088974,0.0926963165402412,0.3277962803840637,0.7165216207504272,-0.3694693446159363,0.6077654957771301,0.0438070967793464,0.5351297855377197,0.7558556795120239,0.0005671381950378,0.0378824546933174,0.0594678334891796,0.0006308613810688,0.1870899051427841,-0.0360874682664871,0.2559241652488708,1.0,0.1800947934389114,0.9952606558799744,0.8199052214622498,44.200870513916016,44.52219772338867,179.11041259765625,0.0,0.2227488160133361,0.2227488160133361,0.0357131958007812,0.004173117224127,0.0597866773605346,0.0033519428689032,0.625,0.0,44.200870513916016,166.7843017578125,0.004173117224127,0.0357131958007812,0.0033519428689032,0.0597866773605346,2.576856851577759,31.887603759765625,7.744219779968262,171.71243286132812,-0.0426540300250053,0.8151658773422241,0.8763546347618103,0.7039080262184143,0.3887253403663635,0.2207258939743042,0.0661428198218345,0.0229898914694786
v_CleanAndJerk_g02_c04.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g02_c04.avi,clean_and_jerk,291,291,293,166.42530822753906,22.49006462097168,60.13499450683594,179.3949432373047,53.35670471191406,161.5703582763672,20.30236053466797,55.43195724487305,179.45594787597656,57.85643005371094,71.36007690429688,72.9533920288086,1.5911390781402588,179.0013427734375,5.2787017822265625,0.0,0.0,0.0,0.0,0.0,0.4058031141757965,0.1217540428042411,0.1917326152324676,0.760017454624176,-0.5428972840309143,0.5819097757339478,0.0512311160564422,0.5269359946250916,0.7461836338043213,-0.1204081773757934,0.0612038895487785,0.0629647895693779,0.0080043012276291,0.191617339849472,-0.0267889946699142,0.3092783391475677,1.0,0.1168384850025177,0.9965635538101196,0.8831614851951599,60.13499450683594,55.43195724487305,179.0013427734375,0.0,0.1408934742212295,0.1408934742212295,0.057344377040863,0.0056934324093163,0.042567491531372,0.0041735754348337,0.875,0.0,60.13499450683594,143.47572326660156,0.0056934324093163,0.057344377040863,0.0041735754348337,0.042567491531372,2.1899616718292236,39.24687957763672,9.068963050842283,162.58837890625,-0.0240549836307764,0.8797250986099243,1.6510953903198242,1.2103369235992432,0.5682848691940308,0.2192476391792297,0.132104605436325,0.0781934708356857
v_CleanAndJerk_g03_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g03_c01.avi,clean_and_jerk,172,172,172,157.9945831298828,30.86628532409668,39.92365646362305,178.133056640625,30.06317138671875,152.31088256835938,27.523250579833984,46.15455627441406,169.48809814453125,33.77848815917969,88.88790130615234,59.01075744628906,32.61289978027344,179.25819396972656,0.2862548828125,0.0,0.0,0.0,0.0,0.0,0.2825766801834106,0.1451170444488525,0.0727947503328323,0.6429396867752075,-0.5262961983680725,0.5537828803062439,0.0907516106963157,0.3941203951835632,0.8410028219223022,0.0535765886306762,0.0857210308313369,0.0941781029105186,0.002978689270094,0.2733688950538635,-0.0728266090154647,0.8837209343910217,1.0,0.1162790730595588,0.9941860437393188,0.8837209343910217,39.92365646362305,46.15455627441406,179.25819396972656,0.0,0.1686046570539474,0.1802325546741485,0.0834244489669799,0.0093734413385391,0.1139112710952758,0.0079128537327051,1.0,0.0,39.92365646362305,153.74961853027344,0.0093734413385391,0.0834244489669799,0.0079128537327051,0.1139112710952758,2.5402770042419434,47.23415756225586,3.1565394401550293,100.57452392578124,-0.0523255802690982,0.8779069781303406,1.602858543395996,1.353097915649414,0.5701449513435364,0.446882426738739,0.1303314417600631,0.0853432565927505
v_CleanAndJerk_g03_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/clean_and_jerk/CleanAndJerk/v_CleanAndJerk_g03_c02.avi,clean_and_jerk,254,254,254,155.4364471435547,34.2025260925293,37.23065185546875,179.40113830566406,81.16004943847656,149.05514526367188,29.91354179382324,47.75311279296875,170.31752014160156,80.37884521484375,66.15672302246094,58.179447174072266,23.502819061279297,171.60072326660156,27.743988037109375,0.0,0.0,0.0,0.0,0.0,0.3100477755069732,0.170660451054573,0.1101691573858261,0.6983219385147095,-0.5878197550773621,0.543339192867279,0.0854904428124427,0.4192728996276855,0.8481374382972717,-0.0815987586975097,0.073881559073925,0.0904564708471298,0.0015862071886658,0.2609720826148987,0.0135162621736526,0.7244094610214233,1.0,0.1811023652553558,0.996062994003296,0.8188976645469666,37.23065185546875,47.75311279296875,171.60072326660156,0.0,0.2086614221334457,0.2086614221334457,0.0501799285411834,0.0060921609401702,0.0642840266227722,0.0057497969828546,0.25,0.0,37.23065185546875,150.41294860839844,0.0060921609401702,0.0501799285411834,0.0057497969828546,0.0642840266227722,2.2310945987701416,43.68181228637695,1.978327989578247,91.6999282836914,-0.0275590550154447,0.8149606585502625,1.5413167476654053,1.45469868183136,0.5881527662277222,0.4288645386695862,0.0900538638234138,0.0533876679837703
